CODICESCUOLA,SITOWEBSCUOLA,SITOWEBSCUOLA_FIX
RITF00701R,www.rosatelli.it,https://www.rosatelli.it
VIPS004011,www.istitutomasotto.gov.it,https://www.istitutomasotto.edu.it
NAPM160004,www.liceocomenio.edu.it,https://www.liceocomenio.edu.it
ALTN00301A,www.iislevimontalcini.it,https://www.iislevimontalcini.edu.it/
TVTD09000L,www.riccati-luzzatti.gov.it,https://riccati-luzzatti.edu.it/
BGPS04000R,www.liceogalilei.edu.it,https://liceogalilei.edu.it/
ARTD001017,www.istitutosignorelli.gov.it,https://www.istitutosignorelli.edu.it
CLTD00701D,iisscmcarafa.gov.it,https://www.iisscmcarafa.edu.it
BSTD02901B,www.istitutogolgibrescia.gov.it,https://istitutogolgibrescia.edu.it/
ANPC040002,www.perticari.it,https://www.perticari.it
FGPS040004,www.liceogmarconi.it,https://www.liceogmarconi.it
CHPS006019,www.omnicomprensivoatessa.gov.it,https://www.omnicomprensivoatessa.edu.it
CSRI07301Q,http//www.iismarconiguarasci.gov.it/,https://www.iismarconiguarasci.edu.it/
SARI07401R,www.iisvicodevivo.gov.it,https://www.iisvicodevivo.edu.it
NUPM03000G,www.liceosebastianosattanuoro.gov.it,https://www.liceosebastianosattanuoro.edu.it
ENPC00701V,www.itispiazza.gov.it,https://www.itispiazza.edu.it
VITA014011,http//www.istitutoagrarioparolini.gov.it,https://www.istitutoagrarioparolini.edu.it
SSTH00401C,www.iispaglietti.it,https://www.iispaglietti.it
LETD04401P,http//www.iisscalasso.gov.it,https://www.iisscalasso.edu.it
NARH121017,www.isissereni-afragola-cardito.gov.it,https://www.isissereni-afragola-cardito.edu.it
UDTA00701V,www.paolinodaquileia.it,https://www.paolinodaquileia.it
MIPS03601R,www.iispareto.it,https://www.iispareto.it
BNPC02000N,www.giannonebn.gov.it,https://www.giannonebn.edu.it
BARH11000E,www.icspinazzola.gov.it,https://www.icspinazzola.edu.it
RMPC200004,www.liceoaristofane.it,https://www.liceoaristofane.it
BAPS079013,liceogravina.it,https://www.liceogravina.edu.it/
CERI02901E,WWW.IISDEFRANCHIS.GOV.IT,https://www.IISDEFRANCHIS.edu.IT
COPM030002,www.liceoporta.gov.it,https://liceoporta.edu.it/
SATD04301Q,www.isisfortunato-angri.it,https://www.isisfortunato-angri.it
FGTD00101A,www.gtgiordani.it,http://www.giordani.edu.it
GRRA00601C,www.isitplorena.eu,https://www.isitplorena.eu
PZTL022011,www.itigeopz.gov.it,https://www.itigeopz.edu.it
PATD02901X,www.isducabruzzi-grassi.it,https://www.isducabruzzi-grassi.edu.it/
RMPS05000E,www.liceocannizzaro.it,https://www.liceocannizzaro.it
PRTF008028,www.iissgadda.it,https://www.iissgadda.it
BSTL036022,www.tartaglia-olivieri.gov.it,https://www.tartaglia-olivieri.edu.it
ALRI00301T,www.iislevimontalcini.it,https://www.iislevimontalcini.edu.it/
PARA014021,istitutosuperiorebisacquino.it,https://www.istitutosuperiorebisacquino.it
CSTD074016,www.iisrende.gov.it,https://www.iisrende.edu.it
BATD03701R,ISTITUTOGORJUXTRIDENTEVIVANTE.GOV.IT,https://www.ISTITUTOGORJUXTRIDENTEVIVANTE.edu.IT
RMTN05301R,www.pertinigenzano.gov.it,https://www.pertinigenzano.edu.it
CSPC02801D,WWW.IISCETRARO.GOV.IT,https://www.IISCETRARO.edu.IT
RMPC04000R,www.liceoaugustoroma.it,https://www.liceoaugustoroma.it
PAPS029014,www.isducabruzzi-grassi.it,https://www.isducabruzzi-grassi.edu.it/
TVTF030007,www.barsanti.gov.it,https://www.barsanti.edu.it
MITA036016,WWW.ISTITUTOCALVINO.GOV.IT,https://www.ISTITUTOCALVINO.edu.IT
RATD01000G,http//www.itoriani.gov.it/,https://www.itoriani.edu.it/
ROPC00101T,www.liceoadria.gov.it,https://www.liceoadria.edu.it
NATF089011,www.ITIMARCONI.IT,https://www.ITIMARCONI.IT
CERI011019,www.istitutogbnovelli.it,https://www.istitutogbnovelli.it
LTPM030007,www.manzonilatina.gov.it,https://manzonilatina.edu.it/
BGPS008012,www.maironidaponte.gov.it,https://www.maironidaponte.edu.it
MNPS003012,www.francescogonzaga.gov.it,https://www.francescogonzaga.edu.it
MOPS019018,www.itisvoltasassuolo.gov.it,https://www.itisvoltasassuolo.edu.it
VTPS017012,www.ioleonardodavinci.gov.it,https://www.ioleonardodavinci.edu.it
BGPM037013,www.oberdan.gov.it,https://oberdan.edu.it/
AVPS02101T,www.iissrinaldodaquino.it,https://www.iissrinaldodaquino.it
PEPS00601T,www.iisvoltapescara.gov.it,https://iisvoltapescara.edu.it/
ARTD01301D,http//www.buonarroti-fossombroni.it,https://www.buonarroti-fossombroni.it
PDRA02101V,www.denicolapiovedisacco.gov.it,https://www.denicolapiovedisacco.edu.it
NARH06701Q,www.itctorrente.it,https://www.itctorrente.it
NATD121019,www.isissereni-afragola-cardito.gov.it,https://www.isissereni-afragola-cardito.edu.it
CEPS02801D,www.isisscontiaversa.gov.it,https://www.isisscontiaversa.edu.it
KRTF03000C,www.iostrongolikr.edu.it,https://iostrongolikr.edu.it/
PZTF02202T,www.itigeopz.gov.it,https://www.itigeopz.edu.it
PAPC01000V,www.liceoscadutobagheria.it,https://www.liceoscadutobagheria.edu.it/
RMPS060005,www.liceocavour.gov.it,https://www.liceocavour.edu.it
CETD21000R,www.itcgandreozziaversa.it,https://www.itcgandreozziaversa.it
RARC07000X,www.olivetticallegari.gov.it,https://www.olivetticallegari.edu.it
CETD044017,http//www.isdavincismcv.gov.it,https://www.isdavincismcv.edu.it
BGPM02000L,www.liceofalconebg.it,http://liceofalconebg.edu.it/
CRSL01601Q,www.iismunari.edu.it,https://iismunari.edu.it/
VTTD016012,www.liceopaoloruffiniviterbo.edu.it,https://www.liceopaoloruffiniviterbo.edu.it
MEPC029017,www.maurolicomessina.gov.it,https://www.maurolicomessina.edu.it
SSTD016022,www.itozieri.gov.it,https://www.itozieri.edu.it
RMRI11901N,www.iisdeamicis-cattaneo.it,https://www.iisdeamicis-cattaneo.it
PESL011016,www.liceopenne.gov.it,https://www.liceopenne.edu.it
AVPS02102V,www.iissrinaldodaquino.it,https://www.iissrinaldodaquino.it
CSPM07201Q,www.liceoclassicorendecs.edu.it,https://www.liceoclassicorendecs.edu.it
MITD03601L,www.iispareto.it,https://www.iispareto.it
VIRA014015,http//www.istitutoagrarioparolini.gov.it,https://www.istitutoagrarioparolini.edu.it
SRTF00904Q,www.2superioreaugusta.gov.it,https://www.2superioreaugusta.edu.it
PDTD021015,www.denicolapiovedisacco.gov.it,https://www.denicolapiovedisacco.edu.it
CHRC00602V,www.omnicomprensivoatessa.gov.it,https://www.omnicomprensivoatessa.edu.it
NATD06702V,www.itctorrente.it,https://www.itctorrente.it
CATD220001,WWW.ITEMARTINI.GOV.IT,https://itemartini.edu.it/
CNRH028024,http//www.virginiodonadio.it/,https://www.virginiodonadio.it/
BARI05001L,www.ipsiarchimede.gov.it,https://www.ipsiarchimede.edu.it
ENRH004018,www.iisenna.it,https://www.iisenna.it
VARC023015,www.isfalconegallarate.gov.it,https://www.isfalconegallarate.edu.it
MIPS02201V,www.allendecustodi.gov.it,https://allendecustodi.edu.it/
CBPM00301A,www.scuolecasacalenda.gov.it,https://scuolecasacalenda.edu.it/
MOTF01901A,www.itisvoltasassuolo.gov.it,https://www.itisvoltasassuolo.edu.it
SSTD010001,www.deffenu.gov.it,https://www.deffenu.edu.it
GERH012018,https//www.marcopolo.edu.it/,https://www.marcopolo.edu.it/
VAPM00901B,www.superiorisesto.it,http://www.superiorisesto.edu.it/web/index.php/it/old/120-MISC/221-redirect-vecchio-sito?
KRTD00901T,www.pertinikr.it,https://www.pertinikr.it
MIPS039018,www.iis-russell.gov.it,https://iis-russell.edu.it/
RARH020004,www.alberghieroriolo.edu.it,https://www.alberghieroriolo.edu.it
MSRC006019,www.ebarsanti.edu.it,https://www.ebarsanti.edu.it
ARRI02201N,www.liceorediarezzo.edu.it,https://www.liceorediarezzo.edu.it
APTD013018,www.iismazzocchiumbertoprimo.gov.it,https://www.iismazzocchiumbertoprimo.edu.it
ALTD00301C,www.iislevimontalcini.it,https://www.iislevimontalcini.edu.it/
VTTA01601G,www.liceopaoloruffiniviterbo.edu.it,https://www.liceopaoloruffiniviterbo.edu.it
BGPS02000G,www.liceolussana.gov.it,https://www.liceolussana.edu.it
TOTD01402R,www.alberti-porro.gov.it,https://www.porropinerolo.edu.it
LEPM04401X,www.iisscalasso.gov.it,https://www.iisscalasso.edu.it
FGPS08000E,http//www.scientificoeinstein.gov.it,https://www.scientificoeinstein.edu.it
RGPM014016,www.iismazzinivittoria.it,https://www.iismazzinivittoria.edu.it/
SRRI022016,WWW.IISSGAGINI.GOV.IT,https://www.IISSGAGINI.edu.IT
SATL04601N,www.iisgalilei.it,https://www.iisgalilei.it
PETF00601X,www.iisvoltapescara.gov.it,https://iisvoltapescara.edu.it/
CHTD006015,www.omnicomprensivoatessa.gov.it,https://www.omnicomprensivoatessa.edu.it
COPC020007,www.liceovoltacomo.edu.it,https://www.liceovoltacomo.edu.it
CTTF02301P,www.iis-gemmellaro.gov.it,https://www.iis-gemmellaro.edu.it
MIPC01000C,www.liceoclassicomanzoni.gov.it,https://liceoclassicomanzoni.edu.it/
NUPC010006,http//www.liceoginnasioasproni.it,https://www.liceoginnasioasproni.it
PRTD006019,WWW.ALBERGHIEROSALSOMAGGIORE.IT,https://www.alberghierosalsomaggiore.it/
NAPM02601R,www.liceomorantenapoli.gov.it,https://www.liceomorantenapoli.edu.it
BNPM02000T,www.liceoguaccibn.gov.it,https://www.liceoguaccibn.edu.it
VATF02301P,isfalconegallarate.gov.it,https://www.isfalconegallarate.edu.it
FOPS00101C,www.mcurie.gov.it,https://www.mcurie.edu.it
MIPC039015,www.iis-russell.gov.it,https://iis-russell.edu.it/
AGPS008015,www.iissfazello.gov.it,https://www.iissfazello.edu.it
CHTD021017,www.iisdetittafermi.gov.it,https://www.iisdetittafermi.edu.it
PVRI06000G,www.cardano.pv.it,https://www.itiscardanopv.edu.it/
BRPC006018,www.istitutoagostinelli.gov.it,https://www.istitutoagostinelli.edu.it
KRSD00901C,www.pertinikr.it,https://www.pertinikr.it
SATF076019,www.itipacinotti.gov.it,https://www.itipacinotti.edu.it
BAPC18000X,http//www.liceosylos.gov.it,https://www.liceosylos.edu.it
GRTA006018,www.isitplorena.eu,https://www.isitplorena.eu
CNPS010003,liceoancina.gov.it,https://liceoancina.edu.it/
RMTF11201Q,WWW.ITISCIVITAVECCHIA.IT,https://www.ITISCIVITAVECCHIA.IT
BORC02101V,www.fantinivergato.gov.it,https://www.fantinivergato.edu.it
VATD08000G,www.itczappa.gov.it,https://www.itczappa.edu.it
RGPS014015,www.iismazzinivittoria.it,https://www.iismazzinivittoria.edu.it/
FRRI00701Q,www.iistulliano.it,https://www.iistulliano.it
MNTD01000X,www.pitentino.edu.it,https://www.pitentino.edu.it
VETH00801E,www.ptpvenezia.gov.it,https://www.ptpvenezia.edu.it
RGRC012012,http//www.istitutosuperioremarconi.gov.it/,https://www.istitutosuperioremarconi.edu.it/
CASL01000N,www.liceoartisticocagliari.gov.it,https://liceoartisticocagliari.edu.it/
ENRI00401Q,www.iisenna.it,https://www.iisenna.it
ROTF01201D,www.itisviola.it,https://itisviola.it/
CNTL02201L,www.arimondieula.gov.it,https://www.arimondieula.edu.it
PEPM020004,www.liceomarconipescara.gov.it,https://liceomarconipescara.edu.it/
VASL011017,www.donmilaniva.gov.it,https://www.donmilaniva.edu.it
FOTF00101E,www.mcurie.gov.it,https://www.mcurie.edu.it
CBRH00702B,www.iissbojano.gov.it,https://www.iissbojano.edu.it
PNPS003016,www.torricellimaniago.edu.it,https://www.torricellimaniago.edu.it
CLTL006014,WWW.ISTITUTOMAJORANAGELA.GOV.IT,https://www.ISTITUTOMAJORANAGELA.edu.IT
PAPS03901P,www.isducabruzzi-grassi.it,https://www.isducabruzzi-grassi.edu.it/
NAPS15000C,http//www.liceoscientificodecarlo.gov.it/,https://www.liceoscientificodecarlo.edu.it/
MERI02701X,http//www.veronatrento.it,https://www.veronatrento.it
SSSL030007,www.liceoartisticodeandre.gov.it,https://www.liceoartisticodeandre.edu.it
BSPS01000D,www.liceocalini.gov.it,https://www.liceocalini.edu.it
MOPC020008,www.muratorisancarlo.gov.it,https://www.muratorisancarlo.edu.it
VTTD01402V,www.liceopaoloruffiniviterbo.edu.it,https://www.liceopaoloruffiniviterbo.edu.it
NATF11401C,www.leonenobile.edu.it,https://www.leonenobile.edu.it
BGPM010002,www.suardo.gov.it,https://www.suardo.edu.it
KRTD01201N,www.istitutonauticokr.gov.it,https://istitutonauticokr.edu.it/
AGRH02000C,www.alberghierofavara.gov.it,https://www.alberghierofavara.edu.it
FITD00901N,www.russell-newton.gov.it,https://www.russell-newton.edu.it
LEPS04401V,www.iisscalasso.gov.it,https://www.iisscalasso.edu.it
PNTF004014,www.isspilimbergo.gov.it,https://www.isspilimbergo.edu.it
MCPM007019,www.istitutogentili.EDU.IT,https://www.istitutogentili.EDU.IT
TVTF023015,www.giorgifermi.gov.it,https://www.giorgifermi.edu.it
CTPS05301C,www.liceogalileicatania.gov.it,https://www.liceogalileicatania.edu.it
SRPS006013,http//www.istitutoraelinoto.gov.it/,https://www.istitutoraelinoto.edu.it/
ANRI02301N,www.iismerlonimiliani.it,https://www.iismerlonimiliani.it
IMPS01001A,www.liceoimperia.it,https://liceoimperia.it/
RGRI01201P,www.istitutosuperioremarconi.it,https://www.istitutosuperioremarconi.it
TORC053013,htpp//www.bossomonti.it,https://www.bossomonti.it
PZPM011019,www.solimenelavello.edu.it,https://www.solimenelavello.edu.it
CASL013016,www.liceoasproni.it,https://www.liceoasproni.it
TVRC009019,www.iissfanno.gov.it,https://www.iissfanno.edu.it
SAPC02201Q,www.isiscorbino.it,https://www.isiscorbino.edu.it/
GETD019015,www.liceokleebarabino.it,https://www.liceokleebarabino.edu.it/
PAPS011031,www.iislercarafriddi.it,https://www.iislercarafriddi.it
RORI01201L,www.itisviola.it,https://itisviola.it/
SARH068012,www.iispiranesi.gov.it,https://www.iispiranesi.edu.it
FORI00101N,www.mcurie.gov.it,https://www.mcurie.edu.it
MNTF00701B,www.galileiostiglia.gov.it,https://www.galileiostiglia.edu.it
CBTD003015,www.scuolecasacalenda.gov.it,https://scuolecasacalenda.edu.it/
PEPC010009,www.liceoclassicope.edu.it,https://www.liceoclassicope.edu.it
RMTF009013,www.divittoriolattanzio.it,/home/index.php
RERI011018,www.iisnobili.gov.it,https://www.iisnobili.edu.it
PVTD010005,www.bordoni.gov.it,https://www.bordoni.edu.it
BOTD01601P,www.manfreditanari.it,https://www.manfreditanari.edu.it/
MIPS041018,www.iisgadda.gov.it,https://www.iisgadda.edu.it
LUTH01801N,WWW.IISGALILEIARTIGLIO.GOV.IT,https://www.IISGALILEIARTIGLIO.edu.IT
BSPS03000P,www.liceogolgi.it,http://liceogolgi.edu.it/
MOPM01000T,www.sigonio.gov.it,https://www.sigonio.edu.it
RMPS11201N,WWW.ITISCIVITAVECCHIA.IT,https://www.ITISCIVITAVECCHIA.IT
BNRC027015,www.palmieriramponepolo.gov.it,https://www.palmieriramponepolo.edu.it
PZTD011025,www.solimenelavello.gov.it,https://www.solimenelavello.edu.it
NATF07701P,www.ismoscati.edu.it,https://www.ismoscati.edu.it
VATD22000N,www.isismontaletradate.com,https://www.isismontaletradate.com
TVRI024014,www.iiseinaudiscarpa.gov.it,https://www.iiseinaudiscarpa.edu.it
BIPS00401B,www.liceocossatese.it,https://www.liceocossatese.it
METF02701R,http//www.veronatrento.it,https://www.veronatrento.it
MOPS01801C,www.istitutocorni.gov.it,https://www.istitutocorni.edu.it
IMPS03000E,www.liceoaprosio.it,https://www.liceoaprosio.it
NURA01801E,www.ispira.gov.it,https://www.ispira.edu.it
TORH00602Q,www.iisubertini.gov.it,https://www.iisubertini.edu.it
TRPS020009,www.galileiterni.gov.it,https://www.galileiterni.edu.it
MIPC03000N,www.liceoclassicocarducci.gov.it,https://www.liceoclassicocarducci.edu.it
ROTL01201N,www.itisviola.it,https://itisviola.it/
RMPS39000G,www.liceovailatigenzano.gov.it,https://www.liceovailatigenzano.edu.it
CRPC001012,www.poloromani.gov.it,https://poloromani.edu.it/
RMPS073018,www.isisdarwin.gov.it,https://www.isisdarwin.edu.it
RMPM02701G,www.iisviaasmara28.it,https://www.iisviaasmara28.it
GETD022011,www.istitutorosselli.gov.it,https://istitutorosselli.edu.it/
CZRI01901V,www.polotecnologico.edu.it,https://www.polotecnologico.edu.it
RNTD006017,www.einaudi-molari.it,https://www.einaudi-molari.it
SARH02101R,www.iis-sacco.gov.it,https://www.iis-sacco.edu.it
ARPS02101L,www.liceopoppi.it,https://www.galileipoppi.edu.it/
SARI06802E,www.istitutosuperiorecuomomilone.gov.it,https://www.istitutosuperiorecuomomilone.edu.it
CNPS030008,www.liceococito.gov.it,https://www.liceococito.edu.it
CLTD003027,http//www.sturzo-gela.gov.it/,https://www.sturzo-gela.edu.it/
RETF011015,www.iisnobili.gov.it,https://www.iisnobili.edu.it
RMRI08001L,WWW.IPIASOLIVIERI.GOV.IT,https://www.IPIASOLIVIERI.edu.IT
TVRI023018,www.giorgifermi.gov.it,https://www.giorgifermi.edu.it
NAPS200008,liceocalamandrei.it,https://www.liceocalamandrei.it
PEPS03000N,www.galileipescara.it,https://galileipescara.it/
SARI07601C,www.itipacinotti.gov.it,https://www.itipacinotti.edu.it
NAPM11401B,http//www.donmilaninapoli.gov.it,https://www.donmilaninapoli.edu.it
CNPS02000N,www.liceocuneo.it,https://liceocuneo.it/
UDPS01901Q,www.isismagrinimarchetti.it,https://www.isismagrinimarchetti.it
VTPS009013,www.dallachiesa.gov.it,https://www.dallachiesa.edu.it
FIPM00901V,www.russell-newton.gov.it,https://www.russell-newton.edu.it
TORH00601P,www.iisubertini.gov.it,https://www.iisubertini.edu.it
NAPS65000R,www.liceomelito.gov.it,https://www.liceomelito.edu.it
CHRI00701A,www.ismattiolisansalvo.gov.it,https://www.ismattiolisansalvo.edu.it
MORA011028,www.istas.mo.it,https://www.istas.mo.it
VATD210003,www.gaddarosselli.gov.it,https://www.gaddarosselli.edu.it
SARH02201L,www.isiscorbino.it,https://www.isiscorbino.edu.it/
RCTL031019,http//www.iismarconisiderno.edu.it/,https://www.iismarconisiderno.edu.it/
MITD57000B,www.itetmaggiolini.edu.it,https://www.itetmaggiolini.edu.it
LEPS01000P,www.liceodegiorgi.gov.it,https://liceodegiorgi.edu.it/
SARI06801D,www.istitutosuperiorecuomomilone.gov.it,https://www.istitutosuperiorecuomomilone.edu.it
NAPC40000V,www.liceovittorioemanuele.it,https://www.liceovittorioemanuele.it
TOPS190009,www.liceonewton.it,https://www.liceonewton.it
PSPC06000D,www.liceonolfi.it,https://liceonolfi.it/
CNRA01202A,www.iisumbertoprimo.it,https://www.iisumbertoprimo.it
IMPC040002,www.liceogdcassini.gov.it,https://www.liceogdcassini.edu.it
FIPC04000N,www.liceomichelangiolo.it,https://www.liceomichelangiolo.it
MIPS120003,liceomajoranarho.edu.it,https://www.liceomajoranarho.edu.it
CHTD007011,ISMATTIOLISANSALVO.GOV.IT,https://www.ISMATTIOLISANSALVO.edu.IT
RMRC12202T,www.luigieinaudiroma.gov.it/,https://www.luigieinaudiroma.edu.it/
NUPS018022,www.ispira.gov.it,https://www.ispira.edu.it
BNPS016027,www.iisgalileivetrone.edu.it,https://iisgalileivetrone.edu.it/
TPRC02101D,www.gbferrigno.gov.it,https://www.gbferrigno.edu.it
NAPS04201N,www.isisdenicola.gov.it,https://www.isisdenicola.edu.it
FRTF026012,fris02600d@istruzione.it,https://www.fris02600d@istruzione.it
CTTD01301T,www.iisriposto.gov.it,https://www.iisriposto.edu.it
NAPS13901P,www.nobeltorredelgreco.edu.it,https://www.nobeltorredelgreco.edu.it
TOTD03101D,www.istituto8marzo.gov.it,https://www.istituto8marzo.edu.it
GRTD01301T,www.isisfossombroni.it,https://www.isisfossombroni.it
BSTD01602A,www.primolevi-bs.it,https://www.primolevi-bs.edu.it/
BORC01601B,www.manfreditanari.it,https://www.manfreditanari.edu.it/
PGPS02601N,www.liceospoleto.edu.it,https://www.liceospoleto.edu.it
VITF02101R,www.iisscotton.it,https://www.iisscotton.it
CLRH003014,www.sturzo-gela.gov.it,https://www.sturzo-gela.edu.it
RCPM03201X,www.liceimazzinilocri.gov.it,https://www.liceimazzinilocri.edu.it
PEPS01000C,www.leonardope.it,https://www.leonardope.edu.it/
SSSL030018,www.liceoartisticodeandre.gov.it,https://www.liceoartisticodeandre.edu.it
SRRC00401X,www.istitutoinsolera.gov.it,https://www.istitutoinsolera.edu.it
ALPS020009,www.liceopeano.it,https://www.liceopeano.it
NUSD01601Q,www.liceolanusei.gov.it,https://www.liceolanusei.edu.it
NAPS55000X,www.liceocaivano.edu.it,https://www.liceocaivano.edu.it
VATN003015,www.isisluino.it,https://www.isisluino.edu.it/
MITF093013,www.curiesraffa.it,https://www.curiesraffa.it
BSPM04000A,www.liceodeandre.gov.it,https://www.liceodeandre.edu.it
MCPS007018,www.istitutogentili.edu.it,https://www.istitutogentili.edu.it
ROTF01101N,www.polotecnicoadria.gov.it,https://polotecnicoadria.edu.it/
FGTD08000A,www.blaisepascal.it,https://www.blaisepascal.it
METD08000A,www.itcgtfermi.gov.it,https://www.itcgtfermi.edu.it
LEPM150003,www.itdeleddalecce.edu.it,https://www.itdeleddalecce.edu.it
CORH004028,www.gdromagnosi.it,https://www.gdromagnosi.it
IMPS010009,www.liceoimperia.it,https://liceoimperia.it/
TRPS001011,www.gandhinarni.gov.it,https://www.gandhinarni.edu.it
TOPS18000P,www.liceomonti.it,https://www.liceomonti.it
VATD003017,www.isisluino.it,https://www.isisluino.edu.it/
RMTA07201T,www.iisleonardodavinci.gov.it,https://www.iisleonardodavinci.edu.it
MORA011039,www.istas.mo.it,https://www.istas.mo.it
SATD02201P,www.isiscorbino.it,https://www.isiscorbino.edu.it/
