school_id,page_url,page_template,page_menu_or,page_ungrouped_multim,metric
PGTF040001,https://www.ittfoligno.it,9.0,1.0,19.0,3.2
MISL01000C,http://www.liceoartisticodibrera.edu.it/,4.0,3.0,1.0,4.7
RGPS01000R,https://www.liceofermirg.edu.it,5.0,1.0,3.0,4.3
APSL001013,https://liceoartisticopreziottilicini.edu.it/,9.0,3.0,11.0,3.5
VVRH00302D,https://www.iiseinaudi.edu.it,5.0,1.0,3.0,4.3
NATF11301L,https://www.nittiportici.it,6.0,1.0,8.0,3.6
CLPC018011,https://www.istitutoeschilogela.edu.it,8.0,1.0,8.0,3.5
RETD09000V,https://www.scaruffilevitricolore.edu.it,6.0,1.0,4.0,4.0
VCRH040019,http://www.ipssar-gpastore.edu.it,5.0,1.0,3.0,4.3
PDTL010004,https://www.itbelzoni.edu.it,9.0,1.0,1.0,-1.0
BAPC150004,https://liceosocratebari.edu.it/,9.0,3.0,15.0,3.6
ALPS001011,https://www.istitutoparodi.edu.it,8.0,1.0,23.0,3.2
SATN05603T,https://www.marinigioia.edu.it,9.0,1.0,20.0,3.0
PGTF19000V,https://www.franchettisalviani.it,8.0,1.0,25.0,3.1
FERC01301P,https://www.einaudiferrara.it,9.0,1.0,1.0,-1.0
BSTF03701L,https://www.iiscastelli.edu.it,9.0,1.0,4.0,4.6
GRRI00801Q,https://www.islotti.edu.it,9.0,1.0,1.0,-1.0
SVPS002011,https://www.liceodellarovere.edu.it,8.0,1.0,22.0,3.2
PITF00801V,https://www.davincifascetti.it/,4.0,3.0,0.0,4.6
LEPC03000R,https://www.liceopalmieri.edu.it,5.0,1.0,3.0,4.3
BATF230001,https://www.panettipitagora.edu.it/,5.0,1.0,0.0,4.5
SITF020002,https://www.sarrocchi.edu.it/,3.0,2.0,8.0,4.4
LEPS034018,https://www.fermilecce.edu.it,9.0,3.0,5.0,4.0
BOPC030001,https://www.liceominghetti.edu.it,8.0,1.0,15.0,3.3
RMRI033013,https://www.periferiamonews.com/,9.0,1.0,1.0,-1.0
LTPC02601C,https://www.gobetti-delibero.edu.it,9.0,1.0,1.0,-1.0
VCRH040008,https://alberghieropastore.edu.it/,5.0,1.0,4.0,4.3
RMPS114019,https://www.annatawine.com/,9.0,1.0,1.0,-1.0
TPPS00901A,https://www.istitutosuperioreferro.edu.it,5.0,1.0,3.0,4.3
ISTF013015,https://www.fermimattei.edu.it,5.0,1.0,3.0,4.3
TESL01201L,https://www.liceoartisticoteramo.it,9.0,1.0,1.0,-1.0
FOPS010006,https://www.liceorighicesena.edu.it,9.0,3.0,0.0,4.4
CSPS06901V,https://www.iispezzullo.it,9.0,1.0,1.0,-1.0
MIRC061023,https://www.ipcbellisario.it,9.0,1.0,1.0,-1.0
RCTD120008,https://itepiria.edu.it/,9.0,1.0,0.0,4.5
CRRI011011,https://www.sraffacrema.edu.it,8.0,1.0,14.0,3.3
PGRH028013,https://www.iiscittadicastello.edu.it,8.0,1.0,14.0,3.3
RETD02000L,https://www.einaudicorreggio.edu.it,8.0,1.0,18.0,3.0
BRTD00901P,https://www.salveminionline.edu.it,8.0,1.0,4.0,3.8
MCRI05002R,https://www.ipiapocognoni.edu.it,8.0,1.0,16.0,3.3
VRSL03000N,https://www.artevr.it/j3/,9.0,2.0,9.0,3.5
GEPC020009,https://www.liceocolombogenova.edu.it,9.0,3.0,0.0,4.3
MISL03000N,https://www.liceoartisticoboccioni.edu.it,9.0,1.0,17.0,3.4
NAPC33000T,https://www.liceocarduccinola.edu.it,9.0,3.0,23.0,3.3
BRRH01000Q,https://www.alberghierobrindisi.it,3.0,3.0,5.0,4.0
CTRC03401G,https://www.defeliceolivetti.it,5.0,1.0,3.0,4.3
RMPS48000T,https://www.liceotalete.edu.it,7.0,1.0,0.0,4.4
PGTF010005,https://www.avoltapg.edu.it/,8.0,1.0,6.0,3.8
MNTD007015,https://www.istitutosanfelice.edu.it,9.0,1.0,1.0,-1.0
FRPS010009,https://www.francescoseveri.it,8.0,1.0,22.0,3.1
CEPS130009,https://www.segresancipriano.edu.it,8.0,1.0,11.0,3.5
SPTD110027,https://www.fossatidapassano.edu.it/,6.0,1.0,8.0,3.6
RATD00301D,https://www.iispololugo.edu.it/,6.0,1.0,12.0,3.5
VITD030008,https://www.istitutopasini.edu.it,9.0,1.0,1.0,-1.0
PDPS01701N,https://istitutoalberti.edu.it/,5.0,1.0,4.0,4.3
CORI00901T,https://davinciripamonti.edu.it/,5.0,1.0,3.0,4.3
RCTF05000D,https://www.itirc.it/,9.0,1.0,1.0,-1.0
PIRI008012,https://www.davincifascetti.it,4.0,3.0,0.0,4.5
FITN02301T,https://www.chinochini.it,9.0,1.0,1.0,-1.0
BNTF010008,https://www.itilucarelli.edu.it,5.0,1.0,3.0,4.3
PATL02601V,https://rutellipa.it/,9.0,1.0,1.0,-1.0
FOPC04000V,https://www.morgagni.cloud,5.0,1.0,3.0,4.3
RMPC016011,https://www.ist7chiese.edu.it,5.0,1.0,13.0,3.9
MOPS02000B,https://www.liceotassoni.edu.it,9.0,1.0,0.0,4.3
ATTD00202P,https://www.pellatinizza.edu.it,8.0,1.0,14.0,3.4
PRTD001016,https://www.zappafermi.edu.it,1.0,1.0,0.0,4.4
MISL011019,https://www.russell-fontana.edu.it,7.0,1.0,5.0,4.0
RIPC009017,https://www.icminervinisisti.edu.it/,6.0,1.0,26.0,3.2
RMTD05901T,https://www.isisdivittorio.edu.it,9.0,1.0,1.0,-1.0
FGRI16002D,https://omnicomprensivobovino.edu.it/,9.0,3.0,19.0,3.5
NATF10000D,https://www.itirenatoelia.edu.it/,9.0,2.0,0.0,4.0
SORH00203C,https://www.iisalbertibormio.edu.it,8.0,1.0,20.0,3.2
ARRI004014,https://www.liceocastiglione.it,9.0,1.0,1.0,-1.0
CLRI01602P,https://www.iishodierna.edu.it,4.0,3.0,0.0,4.3
RCTF030008,https://www.itispolistena.edu.it,1.0,1.0,1.0,4.4
PRPS04000X,https://www.liceoulivi.it,8.0,1.0,12.0,3.5
PTTD020005,https://www.itcsfilippopacini.edu.it,9.0,3.0,6.0,4.0
NORI00601P,https://www.iisnervi.it,5.0,1.0,0.0,4.4
VITD05000D,https://www.einaudibassano.edu.it,8.0,1.0,30.0,3.0
MITD330007,https://www.primolevibollate.edu.it,1.0,1.0,5.0,4.0
VEPC00301P,https://www.majoranacorner.edu.it,8.0,1.0,20.0,3.2
REPS00601G,https://www.russell.edu.it,9.0,1.0,10.0,3.7
RARC003016,https://www.IISPOLOLUGO.edu.IT,6.0,1.0,5.0,3.7
VTPC010003,https://www.liceoburatti.edu.it/it/,9.0,1.0,18.0,3.0
NARH09002T,https://www.alberghieroviviani.edu.it,9.0,3.0,0.0,4.3
NATN079012,https://www.istitutopertini.net,9.0,1.0,1.0,-1.0
BLTD020002,https://istitutocalvibelluno.edu.it/,5.0,1.0,0.0,4.3
LUPS01901X,https://www.liceochinimichelangelo.edu.it,9.0,3.0,9.0,3.6
REPS03000B,https://liceomoro.edu.it/,5.0,1.0,3.0,4.3
CZTF010008,https://www.ittsscalfaro.edu.it,9.0,1.0,18.0,3.2
VIRI03002Q,https://www.garbin.edu.it,8.0,1.0,17.0,3.3
RMTF010028,https://www.itivolta.edu.it,5.0,1.0,3.0,4.3
CAPC09000E,https://liceomotzo.edu.it/,5.0,1.0,5.0,4.2
TAPC11000A,https://www.desanctisgalilei.it,5.0,1.0,3.0,4.3
MIPC00101P,https://www.liceocasiraghi.edu.it,5.0,1.0,0.0,4.4
MITD047013,https://www.iisdenicola.edu.it,9.0,3.0,4.0,4.0
CTPC047012,https://www.liceosecusio.edu.it,5.0,1.0,3.0,4.3
FGRI013012,https://www.iismaurodelgiudice.edu.it/,5.0,1.0,3.0,4.3
CNTA026013,https://www.giolittibellisario.it,8.0,1.0,3.0,3.9
PIPC00201P,https://www.liceoxxvaprile.it,9.0,3.0,0.0,4.3
APRI02000Q,https://www.ipsiafermo.edu.it,5.0,1.0,3.0,4.3
VRPS020006,https://www.galileivr.edu.it/it/,1.0,1.0,0.0,4.3
RMRC097019,https://www.confalonieridechirico.it/,2.0,1.0,8.0,3.9
BGPS02401X,https://www.liceofederici.it,9.0,1.0,1.0,-1.0
FOPC030008,https://www.liceomonticesena.edu.it,8.0,1.0,28.0,3.0
NAPS860005,https://www.liceogalileinapoli.edu.it,7.0,1.0,7.0,4.1
FITD03301E,https://www.peano.edu.it/,8.0,1.0,17.0,3.3
SPPC010009,https://www.liceocosta.it,9.0,1.0,1.0,-1.0
TORH04401D,https://prever.edu.it/,9.0,1.0,1.0,-1.0
NAPS00101B,https://www.istitutopacioli.edu.it,7.0,1.0,7.0,4.2
FGRI16000B,https://convittobonghi.edu.it/,9.0,1.0,1.0,-1.0
BLPS020006,https://liceodalpiaz.edu.it/,5.0,1.0,0.0,4.4
VRTL01000T,https://itscangrande.edu.it/,5.0,1.0,3.0,4.3
TAPS070008,https://www.liceomoscati.edu.it,6.0,1.0,13.0,3.5
VETF04000T,https://www.itiszuccante.edu.it,9.0,1.0,8.0,3.8
COSD02000R,https://www.liceoartisticomelotti.edu.it,5.0,1.0,3.0,4.3
VETN01601N,https://www.istitutoalgarotti.edu.it,8.0,1.0,24.0,3.0
RMTF090003,https://www.itisgalilei.edu.it,8.0,1.0,12.0,3.5
VRPC020003,https://www.liceomaffeivr.edu.it,8.0,1.0,7.0,3.6
VAPS03000P,https://www.liceoferrarisvarese.edu.it,8.0,1.0,17.0,3.3
PETD07000X,https://www.manthone.edu.it,9.0,1.0,1.0,-1.0
BSRA007018,https://www.istitutomeneghini.edu.it,5.0,1.0,3.0,4.3
NAPS84000X,https://www.liceocuoco.edu.it,9.0,1.0,1.0,-1.0
MIPS01000G,https://www.liceoeinsteinmilano.edu.it,4.0,3.0,7.0,4.0
TAPS03701N,https://www.majoranaiiss.edu.it,9.0,1.0,1.0,-1.0
CSRA05301V,https://www.iisbacheletspezzano.edu.it/,5.0,1.0,3.0,4.3
NUPC016016,https://www.liceolanusei.it,9.0,1.0,1.0,-1.0
ALPC00901C,https://www.istitutobalbo.edu.it,9.0,1.0,1.0,-1.0
ORTD01102E,https://www.liceodecastro.edu.it/,9.0,1.0,1.0,-1.0
TOTD03601L,https://www.erasmonichelino.edu.it,8.0,1.0,3.0,4.0
CTPC04401E,https://www.gulliepennisi.edu.it,9.0,1.0,1.0,-1.0
LTRC01000D,https://www.filositerracina.edu.it,5.0,1.0,3.0,4.3
SOTD00601Q,https://www.davincichiavenna.edu.it,8.0,1.0,2.0,4.0
SAPC040008,https://www.liceoclassicodesanctis.edu.it,5.0,1.0,3.0,4.3
VETF060003,https://www.istitutovolterra.it,5.0,1.0,4.0,4.3
APPC01000R,https://www.liceoannibalcaro.edu.it,8.0,1.0,0.0,4.0
VAPS020004,https://www.gbgrassi.edu.it,8.0,1.0,0.0,4.0
CZTL06000D,https://www.ITMALAFARINA.edu.IT,1.0,1.0,13.0,3.9
VIRH010001,https://www.artusi.edu.it,8.0,1.0,18.0,3.4
NAPS930006,https://www.liceopitagoracroce.edu.it,7.0,1.0,19.0,3.5
VRTF03000V,https://www.marconiverona.edu.it,8.0,1.0,22.0,3.3
ANPS009016,https://www.corridoni-campana.it,8.0,1.0,18.0,3.3
SAPC12000X,https://www.liceotassosalerno.edu.it,5.0,1.0,3.0,4.3
TVTD04000G,https://www.istitutomartini.edu.it/,8.0,1.0,7.0,3.7
MEPS032027,https://www.iis-santateresa.it,9.0,1.0,1.0,-1.0
CSPC00101D,https://www.liceicorigliano.it,9.0,1.0,1.0,-1.0
TPSL03101C,https://www.rosinasalvo.edu.it,4.0,3.0,2.0,4.5
LITD00802X,https://www.vespucci.edu.it,1.0,1.0,6.0,4.0
VETD01601Q,https://www.istitutoalgarotti.edu.it/,8.0,1.0,24.0,3.2
PRPS007019,https://www.istitutoberenini.edu.it,8.0,1.0,13.0,3.5
APRA00801E,https://www.agrario-ulpiani.it,9.0,1.0,1.0,-1.0
SATD00101N,https://www.isisvirgilio.edu.it,5.0,1.0,3.0,4.3
NATD08201X,https://www.isroccoscotellaro.edu.it/,6.0,1.0,18.0,3.4
NAPS92000G,https://www.liceosbordone.it,9.0,1.0,1.0,-1.0
PATF04201L,https://www.itive3pa.edu.it,2.0,3.0,4.0,3.8
GEPS050008,https://www.liceoleodavincige.edu.it,8.0,1.0,15.0,3.4
BGRI15000D,https://itisdalmine.edu.it/,5.0,1.0,3.0,4.3
AQTD00201C,https://www.patiniliberatore.edu.it,8.0,1.0,13.0,3.5
BATD320001,https://www.CassandroFermiNervi.edu.it,9.0,1.0,19.0,3.6
CORC010008,https://www.istitutopessina.edu.it,5.0,1.0,6.0,4.2
TVPC00201V,https://www.liceoconegliano.edu.it,8.0,1.0,13.0,3.5
RMPS010004,https://www.liceolabriola.it,9.0,1.0,1.0,-1.0
VAPS11001B,https://liceoluino.edu.it/,5.0,1.0,0.0,4.3
TVTD06000R,https://www.sansovino.edu.it,5.0,1.0,3.0,4.3
RMTD640001,https://www.itcgtoscanelli.edu.it,5.0,1.0,3.0,4.3
TORH02301C,https://www.istituto-albert.it,9.0,1.0,1.0,-1.0
NATF05101E,http://istitutocasanova.edu.it,9.0,1.0,1.0,-1.0
VRTD13000D,https://www.itcspindemonte.edu.it,8.0,1.0,19.0,3.2
LTPS060002,https://liceoaprilia.edu.it/,9.0,1.0,1.0,-1.0
MCPC04000Q,https://www.classicomacerata.edu.it,9.0,1.0,0.0,4.6
ANTD008016,http://www.einstein-nebbia.edu.it,8.0,1.0,0.0,4.2
MSPS01000B,https://www.liceofermimassa.edu.it,5.0,1.0,0.0,4.4
AGRA027014,https://scuoledilampedusa.edu.it/,5.0,1.0,1.0,4.3
LOSL002016,https://www.iispandinipiazza.edu.it/,1.0,1.0,4.0,4.0
CTSL00801B,https://www.iis-brunelleschi.edu.it/,9.0,1.0,1.0,-1.0
RMPS030009,https://www.liceoavogadro.edu.it,5.0,1.0,9.0,3.9
NAPC08301R,https://www.liceoorazioflacco.edu.it,7.0,1.0,0.0,4.3
RNPS05000C,https://www.liceoserpieri.it,5.0,1.0,2.0,4.3
TOSL01000C,https://www.primoart.it,8.0,1.0,11.0,3.5
VRRC009011,https://www.sanmicheli.edu.it,8.0,1.0,9.0,3.5
RMTF02000R,https://www.itisarmellini.it,9.0,1.0,1.0,-1.0
FORH002012,https://www.iisforlimpopoli.edu.it,4.0,3.0,0.0,4.0
RMTD38000R,https://www.islombardoradice.edu.it,9.0,1.0,1.0,-1.0
NAPS97000L,https://www.LICEODIGIACOMO.edu.IT,7.0,1.0,7.0,4.1
AVRH04000X,https://www.alberghierorossidoria.edu.it,6.0,1.0,8.0,3.7
NATN01201G,https://www.ismennellaischia.edu.it,5.0,1.0,3.0,4.3
FIPS00301V,https://www.istitutochecchi.edu.it/,9.0,1.0,23.0,3.0
TVSL01000R,https://www.liceoartisticotreviso.edu.it/,2.0,3.0,14.0,3.5
VEPC050007,https://www.liceoxxv.edu.it,8.0,1.0,24.0,3.0
CTRM00701B,https://www.POLITECNICODELMARE.edu.IT,9.0,1.0,1.0,-1.0
SIRC00401G,https://www.istitutoprofessionalecaselli.it,9.0,1.0,1.0,-1.0
VVRI02000L,https://www.omnifiladelfia.edu.it,5.0,1.0,3.0,4.3
MITD103016,https://www.istitutoargentia.edu.it,8.0,1.0,14.0,3.5
TVTL00101C,https://www.isisspieve.it,9.0,1.0,1.0,-1.0
PTSD010027,https://liceoartisticopistoia.edu.it/,9.0,1.0,24.0,2.7
FRTF018013,https://www.voltafr.edu.it,8.0,1.0,2.0,3.9
MIRC08000A,https://www.ipscavalieri.it/,9.0,1.0,1.0,-1.0
GEPS030003,https://www.liceocassini.edu.it,9.0,1.0,1.0,-1.0
MIRC300004,https://www.iskandinsky.edu.it,8.0,1.0,7.0,3.7
BNRH030005,https://ipsarlestreghe.edu.it/,5.0,1.0,10.0,3.8
VEPC06000T,https://www.liceomontale.it,8.0,1.0,18.0,3.2
BATD21000D,https://www.devitidemarco.edu.it,5.0,1.0,0.0,4.4
TPTL028012,https://www.iscalvinoamico.edu.it,6.0,1.0,5.0,4.0
RNPC01000V,https://liceocesarevalgimigli.edu.it/,6.0,1.0,8.0,3.8
