school_id,page_url,page_load_time_ms,page_width,page_height,NDOM_nodes,NDOM_height,page_template,page_menu_or,page_ungrouped_multim,metric,task1,task2,task3,task4,task5,task6,task7,task8
RMPC48000P,https://www.LICEORUSSELLROMA.IT,3095,1587,4763,229,7,8.0,1.0,20.0,3.1,3.1,2.46,3.1,3.46,2.57,6.5,8.41,2.46
SARH07701R,https://www.ipsseoapittoni.edu.it,2521,1587,4413,711,7,6.0,1.0,11.0,3.4,3.42,2.29,5.7,2.73,2.29,11.48,7.0,2.7
VRTD004015,https://www.dalcero.edu.it,2183,1587,4426,205,7,8.0,1.0,10.0,3.5,3.17,2.46,3.16,8.22,2.46,6.5,6.5,2.46
NATF09201R,https://www.iispiscopo.edu.it,3550,1587,6562,241,5,1.0,1.0,0.0,4.0,4.97,3.77,6.93,1.19,4.04,6.5,2.48,13.09
MITD450009,https://www.itcserasmo.it,565,1587,5498,429,9,9.0,1.0,6.0,3.6,1.58,2.76,6.5,4.01,3.61,4.52,1.75,3.72
UDTD01201R,https://www.isismanzini.edu.it/,10852,1587,5120,234,7,8.0,1.0,11.0,3.4,3.81,3.25,3.8,4.15,6.5,6.5,5.97,3.25
RMPC06201P,https://www.liceodesanctisroma.edu.it,1704,1587,2027,236,8,9.0,3.0,9.0,4.3,0.3,6.5,1.49,2.76,2.35,6.5,0.3,1.86
MITD02701T,https://www.istitutoleonardodavinci.edu.it/IISLeonardo/,30387,1587,2711,233,5,4.0,3.0,6.0,4.0,1.13,2.02,1.54,3.22,2.21,3.06,3.85,1.33
FIPC001014,https://www.liceomachiavelli-firenze.edu.it/it/,3382,1604,1818,249,4,9.0,1.0,5.0,4.4,0.3,1.54,2.74,0.3,1.95,6.5,4.31,1.54
VITF02000X,https://www.itisrossi.edu.it,2482,1587,4564,273,7,8.0,1.0,11.0,3.6,3.05,2.38,3.04,3.43,6.5,6.5,6.76,2.38
ENPS019018,https://www.liceotesta.edu.it,1019,1587,3715,360,9,6.0,1.0,4.0,4.3,1.43,2.1,4.17,6.89,3.11,9.41,4.18,3.13
UDTD02101G,https://www.itzanon.edu.it,3823,1587,4908,266,7,8.0,1.0,19.0,3.0,3.11,2.46,3.1,3.5,6.5,6.5,7.19,2.46
RAPC04000C,https://www.LICEOTORRICELLI-BALLARDINI.edu.IT,5442,1587,4146,346,7,9.0,3.0,14.0,3.5,19.42,19.29,12.45,12.69,31.87,12.45,12.67,19.27
CEPC03301T,https://www.isissamaldinevio.edu.it,815,1587,3545,300,8,9.0,3.0,1.0,4.0,1.48,6.67,1.24,6.91,6.65,7.45,7.47,6.62
CNTD04000P,https://itcbonelli.edu.it/,3014,1587,5047,260,7,8.0,1.0,10.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,8.17,2.46
MITD096018,https://www.iisfalcone-righi.edu.it,1638,1587,5775,329,7,5.0,1.0,7.0,4.0,2.89,2.58,2.89,3.1,6.5,12.63,6.62,2.58
VRPS06000L,https://www.liceomedivr.edu.it,3112,1587,6135,294,7,8.0,1.0,1.0,4.1,3.11,2.46,3.1,3.5,6.5,6.5,2.09,2.46
PCPS02000T,https://www.liceorespighi.edu.it/,3633,1587,5939,311,7,8.0,1.0,6.0,3.6,3.17,2.46,3.17,3.56,6.5,6.5,9.2,2.46
RMPS29000P,https://www.liceovolterra.edu.it,936,1587,4787,419,8,9.0,1.0,2.0,4.4,3.42,3.0,6.93,3.43,6.5,3.66,6.5,1.13
PATD01701N,https://www.isisgangi.edu.it,1416,1587,3428,472,4,3.0,3.0,3.0,4.4,0.3,3.37,0.3,3.86,3.61,1.71,6.5,3.2
FRPS040005,https://www.liceoscientificosora.edu.it,3072,1587,3636,353,7,5.0,1.0,3.0,4.6,3.1,2.79,3.1,3.31,6.5,8.87,4.9,2.79
CEPS07000V,https://www.liceogalilei.com,1447,1587,6247,402,7,6.0,3.0,12.0,3.7,6.5,6.5,3.32,6.5,4.06,6.5,14.33,3.49
MITD400008,https://www.itsos-mariecurie.edu.it,2964,1587,3224,293,7,8.0,1.0,17.0,3.2,6.5,1.96,3.8,2.38,3.06,6.5,5.07,2.09
TOPS070007,https://www.curiepinerolo.edu.it,6290,1604,3840,233,7,8.0,1.0,6.0,3.5,53.46,53.0,6.5,3.14,53.55,54.57,53.55,52.82
LUTD02301B,https://www.piaggia.it,1046,1587,2611,202,9,6.0,1.0,20.0,3.4,4.01,2.1,2.68,6.5,2.11,6.02,4.0,2.1
REPC030008,https://www.liceoariostospallanzani-re.edu.it,979,1587,6673,697,11,1.0,1.0,9.0,3.6,4.06,2.36,2.52,3.77,4.38,4.17,3.41,2.93
PDTD01000N,https://www.calvipd.edu.it,4075,1587,12239,348,7,8.0,1.0,10.0,3.3,3.11,2.46,3.1,3.5,6.5,6.5,22.68,2.46
BATL07000T,https://www.nervigalilei.edu.it,2143,1596,3059,205,7,7.0,1.0,19.0,2.8,53.81,6.5,53.61,6.5,53.67,53.21,6.5,1.94
RMPS26000V,https://www.liceopasteur.edu.it,909,1587,3855,690,13,9.0,3.0,18.0,3.7,1.2,5.53,1.39,1.19,1.61,7.0,21.25,2.01
CAPS050007,https://www.pacinotti.edu.it,570,1587,4102,352,7,5.0,1.0,3.0,4.2,2.98,2.58,2.97,3.2,6.5,9.23,9.46,2.58
AGPS02000P,https://liceofermisciacca.edu.it/,1738,1587,3838,363,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.31,6.5,9.31,3.83,2.79
BGTD01101N,https://www.isiseinaudi.edu.it/,1275,1587,4148,275,7,6.0,1.0,21.0,3.1,2.6,2.74,2.46,4.0,2.74,6.5,6.5,3.18
PRPC010001,https://www.liceoromagnosi.edu.it,3490,1596,3075,763,11,9.0,3.0,3.0,4.2,3.74,2.77,7.0,7.0,6.1,6.43,6.53,3.6
TVTD007011,https://www.iisvittorioveneto.edu.it,673,1587,3636,372,7,5.0,1.0,5.0,4.2,2.89,2.58,2.89,3.13,6.5,8.95,2.15,2.58
MITD52000A,https://matteirho.edu.it/,3188,1587,2857,221,6,9.0,2.0,5.0,4.0,0.75,1.05,1.05,1.15,1.05,25.18,1.13,2.88
BRTF01701X,https://www.majoranabrindisi.edu.it/,1319,1587,3893,141,3,9.0,3.0,11.0,3.5,6.5,6.5,2.02,6.5,1.8,2.41,6.5,1.06
NAPS540009,https://www.liceotorricellisommavesuviana.edu.it,1069,1587,4359,513,9,6.0,1.0,15.0,3.4,3.82,3.28,4.21,4.01,3.42,6.62,3.59,3.35
BAPS200003,https://liceofederico.edu.it/,959,1587,3045,287,7,9.0,3.0,0.0,4.5,3.39,2.3,6.5,5.25,2.75,1.74,4.28,2.3
LUPS01601C,https://www.istitutofermi.it,720,1587,3838,363,7,5.0,1.0,3.0,4.4,3.1,2.79,3.1,3.29,6.5,9.31,4.47,2.79
CHPS030005,https://www.liceoscientificovasto.edu.it,2038,1587,3519,254,6,9.0,3.0,9.0,3.5,2.21,6.5,6.5,1.68,2.63,8.64,8.58,6.5
BSRI00801Q,https://antoniettiseo.edu.it/,1243,1587,4262,374,7,5.0,1.0,4.0,4.0,2.91,2.58,2.93,6.5,6.5,2.9,7.05,2.58
SAPC012015,https://liceoparmenidevallo.edu.it/,1683,1587,5600,392,7,5.0,1.0,4.0,4.2,2.9,2.58,2.92,3.15,8.73,2.9,6.5,2.58
LOPS010007,https://www.liceogandini.edu.it,1250,1587,5793,295,7,5.0,1.0,18.0,3.7,2.98,2.31,2.97,3.39,9.86,3.0,6.5,2.31
RMPS27000D,https://www.liceoplinio.edu.it,2150,1587,4391,247,7,8.0,1.0,23.0,3.2,3.11,2.46,3.1,3.5,3.94,6.5,4.6,2.46
SAPS02401E,https://www.istitutoglorioso.edu.it,1577,1587,3009,187,7,8.0,1.0,6.0,3.7,3.1,2.46,3.1,3.47,6.5,6.5,2.94,2.46
PDSD03000D,https://www.liceoartisticoselvatico.edu.it,2229,1587,4625,211,7,8.0,1.0,8.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,7.89,2.46
GETL007019,https://www.firpobuonarroti.edu.it,5315,1587,5154,265,7,8.0,1.0,12.0,3.5,3.11,2.46,3.1,3.49,6.5,6.5,6.5,2.46
CARI02000L,https://www.ipsiaiglesias.edu.it,1336,1587,4321,605,9,4.0,3.0,7.0,4.3,0.3,3484.54,4.23,2.41,3485.09,7.0,3484.06,0.6
SIRA00901Q,http://galilei.edu.it,2444,1587,6168,88,5,9.0,1.0,35.0,2.5,6.5,6.5,6.5,6.2,6.5,6.5,2.43,12.26
VTTF00701D,https://www.midossi.edu.it,1357,1587,3124,217,7,2.0,3.0,4.0,4.5,3.35,2.69,2.14,6.5,2.84,6.5,3.1,3.6
FIRA00701Q,https://www.agrariofirenze.edu.it,2135,1587,4465,219,7,8.0,1.0,10.0,3.5,3.11,2.46,3.1,3.5,6.5,6.5,6.5,2.46
PZPS00201D,https://www.liceirionero.edu.it,2150,1587,3076,155,5,6.0,1.0,32.0,3.0,0.3,2.35,6.53,0.3,6.5,6.62,4.5,1.53
TPTD00202C,https://www.istitutodaguirre.edu.it,1904,1587,6615,581,8,2.0,3.0,18.0,3.7,3.02,0.9,3.32,3.17,2.19,7.0,7.0,3.29
VRPS04000B,https://www.messedaglia.edu.it,2374,1587,3861,274,7,8.0,1.0,4.0,4.4,3.13,2.34,3.13,3.58,6.5,6.5,6.5,2.34
TEPC05000A,https://www.liceosaffo.edu.it,2582,1587,4105,228,7,8.0,1.0,14.0,3.4,3.14,2.47,3.13,3.53,6.5,6.5,6.5,2.47
MBPC02000X,https://www.liceozucchi.edu.it,2748,1587,5095,262,7,8.0,1.0,23.0,3.0,3.14,2.46,3.14,3.54,6.5,6.5,6.5,2.46
BAPS12000B,https://www.lsgalilei.edu.it,5367,1587,3050,347,5,3.0,3.0,12.0,3.8,4.9,2.55,4.41,6.5,2.37,5.94,6.5,7.02
LOPS02000T,https://www.liceonovello.edu.it,5801,1587,3782,336,7,5.0,1.0,0.0,4.4,2.9,2.58,2.89,3.16,6.5,8.6,6.5,0.9
VETD06000R,https://www.itcslazzari.edu.it,4427,1587,5273,208,7,8.0,1.0,20.0,3.1,4.61,4.1,4.6,4.93,7.57,6.5,8.04,4.1
MEPC00101B,https://www.iismanzoni.edu.it,2351,1587,14547,242,7,2.0,3.0,12.0,4.0,12.45,24.96,24.75,6.5,24.97,24.75,6.5,12.45
NOPS040011,https://www.liceogalileiborgomanerogozzano.edu.it,1184,1587,6039,199,3,9.0,2.0,41.0,2.6,6.5,6.5,6.5,8.5,2.18,1.78,8.91,2.28
MEPS22000L,https://www.liceomedi.edu.it,1412,1587,7911,573,3,9.0,3.0,47.0,2.6,1.29,7.0,2.53,8.1,8.34,10.3,7.0,7.1
REPC02000N,https://www.liceocorso.edu.it,6305,1587,8592,385,7,8.0,1.0,15.0,3.3,4.64,2.46,3.56,2.46,2.46,6.5,3.75,3.71
CZTD12000D,https://www.itegrimaldipacioli.it,1929,1587,2890,267,5,4.0,3.0,0.0,4.5,2.0,6.5,2.0,3.01,2.14,1.81,6.5,5.3
TPRH040003,https://www.ipseoatitone.edu.it/,2109,1587,2308,259,7,4.0,3.0,12.0,4.0,1.15,6.5,1.55,6.5,2.02,6.5,3.51,0.7
AGTD01301C,https://www.recapriata.edu.it,2889,1587,3676,362,7,5.0,1.0,3.0,4.3,3.1,2.79,3.1,3.29,6.5,8.99,4.92,2.79
TOPS018017,https://www.liceoeinsteintorino.it,2090,1587,4940,242,9,9.0,1.0,8.0,4.3,1.84,6.5,3.6,2.76,3.21,5.4,1.44,2.01
SITD011012,https://www.istitutobandini.it,2417,1587,4392,302,7,5.0,1.0,6.0,4.3,2.89,2.58,2.89,3.09,6.5,9.96,5.97,2.58
MITF21000B,https://www.marconigorgonzola.edu.it,4729,1587,47883,1870,9,1.0,1.0,3.0,4.4,60.22,59.74,17.63,64.94,62.99,63.81,62.01,3.45
CTRA01101X,https://www.isradice.edu.it,703,1587,6095,383,7,5.0,1.0,19.0,3.7,2.91,6.5,2.71,2.71,3.16,13.02,2.94,13.4
MIPS25000Q,https://liceobramante.edu.it/,1393,1587,3133,198,8,9.0,1.0,3.0,4.4,12.84,24.9,6.5,12.87,12.95,6.5,6.5,37.2
RMPS24000N,https://www.liceomorgagni.edu.it/,1673,1587,3813,324,7,9.0,1.0,17.0,4.0,3.91,2.01,1.5,4.05,2.01,2.73,6.5,3.07
AGPS02201B,https://www.iisodierna.edu.it,570,1587,5153,313,7,5.0,1.0,3.0,3.9,2.89,2.58,2.89,3.08,6.5,10.46,7.06,2.58
SASL026013,https://www.iisteggiano.edu.it,4324,1587,4180,394,7,5.0,1.0,6.0,4.2,3.1,6.5,3.1,3.31,2.79,10.12,6.47,6.5
IMRC00201X,https://www.polotecnologicoimperiese.edu.it,1103,1587,4605,628,10,1.0,1.0,1.0,4.5,3.4,4.31,4.27,7.0,4.09,9.92,3.46,4.3
METD05000E,https://www.davincimilazzo.edu.it,5565,1587,7031,565,9,9.0,1.0,9.0,3.9,3.24,1.06,2.38,3.03,7.0,4.88,5.19,14.6
VIPS02000T,https://www.LICEOLIOY.edu.IT,3178,1587,4118,196,7,8.0,1.0,9.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,5.92,2.46
PITF030003,https://www.marconipontedera.edu.it,2283,1587,2180,147,5,4.0,3.0,1.0,4.5,6.5,1.84,2.7,3.33,1.89,2.2,2.64,0.8
TARC05000G,https://www.cabrinitaranto.edu.it,2481,1587,6445,616,10,1.0,1.0,2.0,4.5,20.77,3.03,20.69,3.71,3.03,26.55,7.0,14.28
BASL044011,https://www.istitutocolasanto.edu.it,4302,1587,43612,1272,5,4.0,3.0,11.0,3.7,1.14,2.77,1.49,1.76,3.28,4.28,1.55,3.03
MIPS00301D,https://iisbachelet.edu.it/,3515,1587,6024,326,7,5.0,1.0,2.0,4.5,0.3,2.58,2.89,3.14,6.5,13.42,0.3,2.58
RMPS180007,https://www.liceokennedy.edu.it/,3819,1587,7268,285,7,8.0,1.0,8.0,3.6,3.11,2.46,3.1,3.49,6.5,6.5,12.67,2.46
TEPS010003,https://www.liceoeinsteinte.edu.it,1519,1587,4280,712,11,7.0,1.0,5.0,4.1,53.55,89.25,89.43,89.53,53.35,12.19,54.21,89.34
BGTD030002,https://www.vittorioemanuele.edu.it,3713,1587,4748,221,7,8.0,1.0,26.0,3.0,3.81,3.25,3.8,4.15,6.5,6.5,5.68,3.25
BSPS004017,https://www.ISTITUTOPERLASCA.edu.IT,4167,1587,4728,294,7,8.0,1.0,2.0,4.0,3.5,6.5,3.23,3.37,2.38,6.5,3.97,3.76
PZSD00201X,https://www.ipsiapotenza.edu.it,506,1604,848,1,0,9.0,9.0,6.0,3.7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
FIPC014016,https://www.virgilioempoli.edu.it/,6809,1587,6962,731,11,1.0,1.0,3.0,4.0,3.61,2.42,2.53,4.14,4.21,0.3,0.3,2.96
MEPS010008,https://www.liceoarchimedeme.it,948,1587,2672,201,5,9.0,3.0,9.0,3.6,2.25,2.32,2.21,6.5,2.78,6.5,3.05,6.5
MTPS00101R,https://www.iiscarlolevi.edu.it,2209,1587,3349,445,7,2.0,3.0,14.0,3.7,2.9,5.01,1.93,3.06,3.04,10.42,6.5,3.11
VRTA01201N,https://www.stefanibentegodi.edu.it,4092,1587,4858,284,7,8.0,1.0,18.0,3.0,6.5,2.46,2.56,2.88,2.46,6.5,6.5,2.7
PASD02201Q,https://www.delduca-biancaamato.edu.it/,1317,1587,5292,244,9,7.0,1.0,10.0,3.7,6.5,53.27,6.5,7.02,53.45,54.37,53.24,52.99
VBSL001017,https://www.liceopierogobetti.edu.it,1653,1587,4147,216,5,4.0,3.0,0.0,4.1,6.5,1.58,6.5,2.81,1.92,6.5,6.5,0.79
AGRH01301A,https://www.recapriata.it,790,1587,3676,362,7,5.0,1.0,3.0,4.5,3.1,2.79,3.1,3.29,6.5,8.99,4.92,2.79
BOPS028015,https://www.liceofermibo.edu.it/,3227,1587,5857,348,7,5.0,1.0,0.0,4.3,3.13,2.47,3.12,3.54,6.5,12.77,3.48,2.47
MITF390005,https://www.itismattei.edu.it,4423,1587,6187,245,7,8.0,1.0,16.0,3.1,3.11,2.46,3.1,3.5,6.5,6.5,6.5,2.46
ALSL013014,https://www.istitutocellini.edu.it/,3716,1587,4694,218,7,8.0,1.0,6.0,3.7,3.11,2.46,3.1,3.49,6.5,6.5,7.82,2.46
UDSD01000P,https://www.arteudine.edu.it,5523,1587,6975,385,7,8.0,1.0,33.0,3.0,4.69,3.25,3.68,3.65,3.25,6.5,6.5,3.95
NAPS03000A,https://www.liceosilvestri.edu.it,1015,1587,2897,371,7,7.0,1.0,7.0,4.1,3.19,2.28,3.19,3.73,6.5,4.01,6.5,2.28
SITD00701A,https://www.istitutovaldichiana.it,886,1587,1919,152,5,6.0,1.0,4.0,4.0,1.37,2.1,4.68,2.82,6.5,2.93,4.7,6.5
TOPS04901V,https://www.iisfermigalileicirie.edu.it,3482,1587,3966,228,7,8.0,1.0,0.0,4.0,3.15,2.46,3.14,3.54,4.23,6.5,6.5,2.46
COTF01000T,https://www.magistricumacini.edu.it,795,1587,5167,317,7,5.0,1.0,6.0,4.0,2.9,2.58,2.89,3.12,6.5,11.35,5.55,2.58
CZPS011013,https://www.is-sersale.edu.it,611,1587,6145,475,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,6.5,14.02,6.5,2.58
BGTD150004,https://icvilminorediscalve.edu.it/,5219,1587,3610,357,7,5.0,1.0,4.0,4.4,2.93,2.58,2.93,3.16,6.5,2.9,5.64,2.58
MORI008013,https://www.galileimirandola.edu.it/,3870,1587,4804,287,7,8.0,1.0,14.0,3.3,3.88,2.46,3.53,3.38,2.85,6.5,6.5,2.46
TASD02000N,https://www.alberghieromediterraneo.edu.it/,3151,1587,6833,636,9,1.0,1.0,24.0,3.7,49.73,37.2,25.04,49.66,20.96,49.5,0.3,37.2
SRRA02102Q,https://www.istitutocallerimarzamemi.edu.it,725,1587,6807,440,9,6.0,1.0,14.0,3.3,2.7,2.75,4.24,4.55,2.86,14.33,3.98,12.01
MIPS290006,https://liceocavalleri.edu.it/,925,1587,5332,310,7,6.0,1.0,6.0,4.0,0.3,2.58,2.89,3.14,6.5,11.72,0.3,2.58
VAPS120001,https://www.liceocurie.it,3465,1587,5211,271,7,8.0,1.0,9.0,3.6,3.86,6.5,1.7,3.01,6.5,6.5,5.83,3.06
MNRC014011,https://www.isboma.edu.it,4599,1587,7146,381,7,8.0,1.0,18.0,3.0,6.5,4.35,2.08,4.72,4.35,6.5,6.5,2.63
MEPS03000D,https://www.seguenza.edu.it,977,1587,2477,196,5,9.0,2.0,10.0,4.4,1.48,0.3,2.12,5.94,3.54,6.5,1.75,1.48
SRTF01101L,https://www.istitutonervilentini.it,1861,1587,2367,257,3,9.0,3.0,1.0,4.3,2.21,6.5,6.5,1.74,6.5,3.18,6.5,2.51
CTPS03000P,https://liceoscientificofermi.edu.it/,1356,1587,3292,213,5,6.0,1.0,4.0,4.0,1.36,2.08,4.0,5.16,2.08,3.25,4.0,6.5
VRTD01901V,https://www.copernicopasoli.edu.it/wp/,2489,1587,5548,303,7,5.0,1.0,3.0,4.0,2.89,2.58,2.89,6.5,6.5,11.82,6.5,2.58
MITF290008,https://www.ettoreconti.edu.it,1430,1587,4052,264,6,4.0,3.0,0.0,4.5,1.61,1.73,4.79,6.5,5.68,6.5,6.5,2.85
ATRI007016,https://www.iiscastigliano.it,2960,1587,3315,439,6,4.0,3.0,8.0,4.0,4.36,1.65,2.5,3.74,1.54,2.84,2.3,0.88
FRRH029015,https://www.iissulpicioveroli.edu.it,4816,1587,5061,222,7,8.0,1.0,17.0,3.3,3.11,2.46,3.1,3.5,6.5,6.5,7.51,2.46
NAPS02002T,https://www.isisleonardodavincipoggiomarino.it/,1138,1587,3987,369,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.29,6.5,9.62,4.92,2.79
VATL00801R,https://www.isissgeymonat.edu.it/,2820,1230,3216,244,7,9.0,1.0,7.0,2.7,6.5,1.91,5.38,1.72,6.5,6.5,3.23,6.92
CASL01701D,https://www.liceoscientificoartisticobrotzu.edu.it,737,1587,2359,240,10,9.0,3.0,15.0,4.2,1.76,1.69,2.1,2.85,2.04,5.19,6.5,1.83
MOTD00701T,https://www.scuolaparadisi.edu.it,3522,1587,3751,296,7,8.0,1.0,9.0,3.6,5.36,2.46,1.91,3.44,2.46,6.5,4.6,3.79
ISTD003018,https://www.isissgiordano.edu.it,2027,1587,4356,588,7,7.0,1.0,7.0,4.1,3.13,2.28,3.13,3.63,7.0,7.24,7.0,2.28
RCPC023011,https://www.iisvgerace.edu.it/,1890,1587,3425,293,7,5.0,1.0,4.0,4.1,2.89,2.58,2.89,3.07,6.5,1.93,6.5,2.58
MIPS26000A,https://www.liceovico.edu.it,3088,1587,4308,337,7,5.0,1.0,1.0,4.4,2.89,2.58,2.89,2.58,6.5,2.02,6.5,2.58
VIPS010007,https://www.liceodaponte.edu.it,1355,1587,3883,232,5,4.0,3.0,0.0,4.5,1.57,6.5,6.5,2.61,2.94,1.49,3.99,0.99
PSTF01000N,https://www.itisurbino.edu.it,4112,1587,4131,297,7,8.0,1.0,8.0,3.5,3.1,2.46,3.1,3.49,6.5,6.5,6.89,2.46
SSPS02701G,https://www.liceoalghero.edu.it/,1049,1587,3888,282,7,6.0,1.0,15.0,3.0,0.3,3.5,5.03,1.38,3.51,6.77,5.01,6.5
PATD09000P,https://www.itdallachiesa.edu.it,1747,1587,2013,233,5,7.0,1.0,12.0,3.9,2.94,1.99,1.57,3.9,1.99,2.84,2.46,1.99
CEPS010007,http://www.liceodiazce.edu.it/,8824,1587,4013,88,3,9.0,1.0,34.0,2.0,3.18,6.5,6.19,6.5,6.5,6.5,6.5,6.5
RMPS12601G,https://liceopeanoroma.edu.it/,577,1587,3852,287,7,5.0,1.0,3.0,4.2,2.89,2.58,2.89,3.08,6.5,2.02,6.5,2.58
GETD00301G,https://www.iscsmontalegenova.edu.it/,1026,1587,2193,181,5,6.0,1.0,8.0,3.6,0.3,6.5,5.48,6.5,2.18,2.76,5.45,2.64
IMTF00802D,https://www.istitutoistruzionesuperioremarconi.edu.it,1778,1587,2492,349,9,7.0,1.0,8.0,3.8,54.63,53.08,54.27,53.45,54.34,4.57,54.23,53.24
PGPS01401B,https://campusdavinci.edu.it/,794,1587,5040,341,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,12.36,2.02,2.58
CTPC01000A,https://www.liceovergadrano.edu.it,870,1587,2578,205,7,7.0,1.0,4.0,4.4,53.32,53.17,54.21,6.5,53.23,4.12,54.01,6.5
CNRI00201A,http://www.cravettamarconi.edu.it/,4369,1587,6055,270,7,8.0,1.0,9.0,3.5,3.11,2.46,3.11,3.5,6.5,6.5,9.35,2.46
RCTD014015,https://www.istitutopiriarosarno.edu.it,3094,1587,5943,355,7,5.0,1.0,10.0,4.0,2.89,2.58,2.89,3.08,3.62,1.95,5.37,2.58
TSSD01000L,https://liceonordio.edu.it/,1774,1587,2606,247,6,9.0,1.0,4.0,4.3,4.48,1.91,4.07,6.5,1.93,3.35,2.06,1.89
MIPS37000T,https://www.liceodonatellipascal.edu.it,4159,1587,5452,239,7,8.0,1.0,10.0,3.5,3.85,2.46,2.97,6.5,2.46,6.5,6.5,2.46
PDTA00601L,https://www.ducabruzzi.edu.it,3918,1587,6364,302,7,8.0,1.0,22.0,3.1,6.5,2.46,4.94,2.46,2.46,7.23,3.54,5.41
CTTD18000C,https://www.branchina.edu.it,15946,1587,3759,543,9,6.0,1.0,4.0,4.0,2.6,2.3,4.2,2.19,2.3,5.67,7.0,28.73
TVSD01000A,https://liceoartisticomunari.edu.it/,981,1587,5902,330,7,5.0,1.0,10.0,3.9,0.3,2.58,2.9,3.16,6.5,12.43,0.3,2.58
CTPC04201V,https://www.IISRAMACCA-PALAGONIA.edu.IT,2971,1210,5599,399,10,9.0,1.0,12.0,3.0,0.94,6.5,7.4,7.83,0.9,0.9,1.12,0.85
VESD020001,https://www.liceoguggenheim.edu.it,6913,1587,4483,338,7,8.0,1.0,14.0,3.2,6.5,6.5,2.73,5.39,2.12,6.5,6.5,2.84
BATD057012,https://www.iisdellolio.edu.it,2744,1587,10515,89,6,9.0,1.0,35.0,2.4,6.5,8.64,6.5,2.88,6.5,21.96,6.5,6.5
CSPC010007,https://www.liceotelesiocosenza.edu.it,584,1587,6619,496,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.08,6.5,14.79,10.55,2.58
RMRC03000T,https://maffeopantaleoni.it/,946,1587,4055,316,7,5.0,1.0,3.0,4.4,2.89,2.58,2.89,3.09,6.5,1.97,5.28,2.58
CAPC06000P,https://liceopiga.edu.it/,2417,1587,3615,246,6,8.0,1.0,17.0,3.0,2.52,1.76,2.52,2.94,1.76,2.98,6.5,1.76
PZPS120021,https://www.liceoscientificopasolinipz.edu.it,462,1604,848,1,0,4.0,3.0,11.0,3.7,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
NORC01000L,https://www.ipsravizza.edu.it,1313,1587,2434,158,7,8.0,1.0,9.0,4.0,3.11,2.46,3.1,2.61,6.5,6.5,6.5,2.46
FRTD12000L,https://www.icroccasecca.edu.it,2567,1587,4570,207,7,8.0,1.0,16.0,3.5,6.5,3.54,3.76,6.5,3.54,6.5,6.5,3.54
TORC024013,https://www.iiscena.it,2345,1591,3644,215,3,4.0,3.0,2.0,4.2,6.5,7.25,4.62,4.17,3.24,6.5,0.6,0.6
ROPS01000P,https://www.liceopaleocapa.edu.it,4132,1463,7192,3,1,9.0,1.0,33.0,3.1,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
UDPS01302T,https://www.isisbassafriulana.edu.it/,9102,1615,5328,1003,9,9.0,1.0,16.0,3.2,0.38,4.54,1.1,1.1,5.03,5.07,5.29,4.54
SAPS01000G,https://www.liceogallotta.org,1675,1571,1902,301,3,4.0,3.0,8.0,4.0,3.56,6.5,1.67,1.92,1.32,6.5,6.5,1.09
ENTD021014,https://www.iisabramolincolnenna.edu.it,2779,1587,4162,344,7,5.0,1.0,3.0,4.2,3.1,2.79,3.1,3.29,3.82,9.89,5.49,2.79
TATD026013,https://www.einaudimanduria.edu.it,2553,1587,13307,365,5,4.0,3.0,22.0,3.5,2.0,1.61,3.55,4.94,1.7,2.19,4.28,6.5
RMTD051017,https://www.iisbraschiquarenghi.edu.it,1087,1587,3347,431,11,1.0,1.0,20.0,3.3,3.45,2.3,3.34,3.33,3.2,6.5,6.5,2.85
CSRC06301C,https://www.istitutoaletti.edu.it,655,1587,4152,337,7,5.0,1.0,3.0,4.3,2.89,2.58,2.89,3.08,6.5,9.33,5.19,2.58
CTPC040006,https://www.liceocutelli.edu.it,1049,1587,7451,616,8,9.0,3.0,7.0,3.6,8.24,4.39,1.0,5.83,7.7,14.71,7.0,1.48
TVRH06000P,https://www.alberghierobeltrame.edu.it,4807,1587,13267,454,7,8.0,1.0,30.0,3.0,3.24,2.74,3.23,3.55,6.5,6.5,6.5,2.74
RIRA001019,https://www.polocorese.it,1732,1587,1892,130,6,9.0,3.0,11.0,3.6,1.66,6.5,6.5,6.5,1.84,6.5,3.96,1.22
BLTL00801V,https://www.istitutosuperiorefeltre.edu.it,1620,1587,4167,307,7,7.0,1.0,4.0,4.2,6.5,53.17,6.32,6.5,53.23,11.11,6.5,6.5
MIPS05901D,https://www.ORIANIMAZZINI.edu.IT,2119,1587,3783,245,7,8.0,1.0,14.0,3.4,2.95,6.5,2.7,3.03,2.7,2.7,3.52,3.84
